ar_id,doc_type,suggested_title,confidence,rule_id
0000580443,ID Card,Washington National Insurance Certificate CI-747 Policy #004130405 2020-11-10,0.97,WN_CI747
0000580444,ID Card,Washington National Insurance Certificate CI-747 Policy #836050444 1990-03-20,0.97,WN_CI747
0000580445,ID Card,Washington National Insurance Certificate CI-747 Policy #0629185706 2020-11-18,0.97,WN_CI747
0000580446,ID Card,Washington National Insurance Certificate CI-747 Policy #10084242 2020-11-09,0.97,WN_CI747
0000580447,ID Card,Washington National Insurance Certificate CI-747 Policy #00007410769 1994-05-16,0.97,WN_CI747
0000580448,ID Card,Washington National Insurance Certificate CI-747 Policy #4285701318 2020-11-06,0.97,WN_CI747
0000580449,ID Card,Washington National Insurance Certificate CI-747 Policy #182379206648 2020-11-05,0.97,WN_CI747
0000580450,ID Card,Washington National Insurance Certificate CI-747 Policy #8033926333 2000-12-12,0.97,WN_CI747
0000580451,ID Card,Washington National Insurance Certificate CI-747 Policy #226001474406 2020-11-11,0.97,WN_CI747
0000580452,ID Card,Washington National Insurance Certificate CI-747 Policy #10200001948009 2020-12-,0.97,WN_CI747
0000580453,ID Card,Washington National Insurance Certificate CI-747 Policy #10152213 2020-11-06,0.97,WN_CI747
0000580454,ID Card,Washington National Insurance Certificate CI-747 Policy #0004909424 1999-05-18,0.97,WN_CI747
0000580455,ID Card,Washington National Insurance Certificate CI-747 Policy #8179043230 2020-11-16,0.97,WN_CI747
0000580456,ID Card,Washington National Insurance Certificate CI-747 Policy #1201227848 2020-11-16,0.97,WN_CI747
0000580457,ID Card,Washington National Insurance Certificate CI-747 Policy #1340003570400 2020-11-0,0.97,WN_CI747
0000580458,ID Card,Washington National Insurance Certificate CI-747 Policy #0073570656 2020-11-13,0.97,WN_CI747
0000580459,ID Card,Washington National Insurance Certificate CI-747 Policy #701190399637 2001-04-11,0.97,WN_CI747
0000580460,ID Card,Washington National Insurance Certificate CI-747 Policy #004130405 2020-11-10,0.97,WN_CI747
0000580461,ID Card,Washington National Insurance Certificate CI-747 Policy #4418430061646417 2020-1,0.97,WN_CI747
0000580462,ID Card,Washington National Insurance Certificate CI-747 Policy #00000500864400 2020-11-,0.97,WN_CI747
0000580463,ID Card,Washington National Insurance Certificate CI-747 Policy #003913088815 2020-11-10,0.97,WN_CI747
0000580464,ID Card,Washington National Insurance Certificate CI-747 Policy #2073394252790 1994-03-0,0.97,WN_CI747
0000580465,ID Card,Washington National Insurance Certificate CI-747 Policy #7587168472 2020-11-16,0.97,WN_CI747
0000580466,ID Card,Washington National Insurance Certificate CI-747 Policy #9000141982438998 2020-1,0.97,WN_CI747
0000580467,ID Card,Washington National Insurance Certificate CI-747 Policy #00007410769 2020-11-09,0.97,WN_CI747
0000580468,ID Card,Washington National Insurance Certificate CI-747 Policy #22113688320873199 1992-,0.97,WN_CI747
0000580469,ID Card,Washington National Insurance Certificate CI-747 Policy #1018668857330 2020-11-2,0.97,WN_CI747
0000580470,ID Card,Washington National Insurance Certificate CI-747 Policy #00007410769 1994-05-16,0.97,WN_CI747
0000580471,ID Card,Washington National Insurance Certificate CI-747 Policy #6857208042 2020-11-30,0.97,WN_CI747
0000580472,ID Card,Washington National Insurance Certificate CI-747 Policy #835989493 2020-11-12,0.97,WN_CI747
0000580473,ID Card,Washington National Insurance Certificate CI-747 Policy #36043863797 2020-11-17,0.97,WN_CI747
0000580474,ID Card,Washington National Insurance Certificate CI-747 Policy #009486964635 2020-11-12,0.97,WN_CI747
0000580475,ID Card,Washington National Insurance Certificate CI-747 Policy #518009988123 1993-01-10,0.97,WN_CI747
0000580476,ID Card,Washington National Insurance Certificate CI-747 2020-11-05,0.97,WN_CI747
0000580477,ID Card,Washington National Insurance Certificate CI-747 Policy #133030411 2020-11-13,0.97,WN_CI747
0000580478,ID Card,Washington National Insurance Certificate CI-747 Policy #269122 2020-11-13,0.97,WN_CI747
0000580479,ID Card,Washington National Insurance Certificate CI-747 Policy #1078351841 1991-04-30,0.97,WN_CI747
0000580480,ID Card,Washington National Insurance Certificate CI-747 Policy #065000090 2020-11-16,0.97,WN_CI747
0000580481,ID Card,Washington National Insurance Certificate CI-747 Policy #7032636768 2020-11-05,0.97,WN_CI747
0000580482,ID Card,Washington National Insurance Certificate CI-747 Policy #216351 1997-11-04,0.97,WN_CI747
0000580483,ID Card,Washington National Insurance Certificate CI-747 Policy #102773626 2020-11-10,0.97,WN_CI747
0000580484,ID Card,Washington National Insurance Certificate CI-747 Policy #55156654 1991-01-15,0.97,WN_CI747
0000580485,ID Card,Washington National Insurance Certificate CI-747 Policy #370872076796 2020-11-11,0.97,WN_CI747
0000580486,ID Card,Washington National Insurance Certificate CI-747 Policy #370872076796 2020-11-11,0.97,WN_CI747
0000580487,ID Card,Washington National Insurance Certificate CI-747 Policy #0059170562 2020-11-16,0.97,WN_CI747
0000580488,ID Card,Washington National Insurance Certificate CI-747 Policy #4285701318 2020-11-06,0.97,WN_CI747
0000580489,ID Card,Washington National Insurance Certificate CI-747 Policy #158549042 2020-11-30,0.97,WN_CI747
0000580490,ID Card,Washington National Insurance Certificate CI-747 Policy #3791451493 2020-11-16,0.97,WN_CI747
0000580491,ID Card,Washington National Insurance Certificate CI-747 Policy #2109499 2020-11-10,0.97,WN_CI747
0000580492,ID Card,Washington National Insurance Certificate CI-747 2020-12-07,0.97,WN_CI747
0000580493,ID Card,Washington National Insurance Certificate CI-747 Policy #08642734416 2020-11-16,0.97,WN_CI747
0000580494,ID Card,Washington National Insurance Certificate CI-747 Policy #7100500946 1994-12-13,0.97,WN_CI747
0000580495,ID Card,Washington National Insurance Certificate CI-747 Policy #4097864413 2020-11-12,0.97,WN_CI747
0000580496,ID Card,Washington National Insurance Certificate CI-747 Policy #08648280128 1994-05-01,0.97,WN_CI747
0000580497,ID Card,Washington National Insurance Certificate CI-747 Policy #2000002854695 2020-11-1,0.97,WN_CI747
0000580498,ID Card,Washington National Insurance Certificate CI-747 Policy #10100000931294 2020-11-,0.97,WN_CI747
0000580499,ID Card,Washington National Insurance Certificate CI-747 Policy #08639038946 1994-01-18,0.97,WN_CI747
0000580500,ID Card,Washington National Insurance Certificate CI-747 Policy #702705694 2020-11-06,0.97,WN_CI747
0000580501,ID Card,Washington National Insurance Certificate CI-747 Policy #004117701722 2020-11-10,0.97,WN_CI747
0000580502,ID Card,Washington National Insurance Certificate CI-747 Policy #836050444 1990-03-20,0.97,WN_CI747
0000580503,ID Card,Washington National Insurance Certificate CI-747 Policy #1004913 1994-10-08,0.97,WN_CI747
0000580504,ID Card,Washington National Insurance Certificate CI-747 Policy #613269310 2020-11-12,0.97,WN_CI747
0000580505,ID Card,Washington National Insurance Certificate CI-747 Policy #8200744700684202 1991-0,0.97,WN_CI747
0000580506,ID Card,Washington National Insurance Certificate CI-747 Policy #0001082175 2020-11-05,0.97,WN_CI747
0000580507,ID Card,Washington National Insurance Certificate CI-747 Policy #176347934 2020-11-17,0.97,WN_CI747
0000580508,ID Card,Washington National Insurance Certificate CI-747 Policy #446018978160 2020-11-10,0.97,WN_CI747
0000580509,ID Card,Washington National Insurance Certificate CI-747 Policy #10003043230003 1992-02-,0.97,WN_CI747
0000580510,ID Card,Washington National Insurance Certificate CI-747 Policy #7006136563 2020-11-16,0.97,WN_CI747
0000580511,ID Card,Washington National Insurance Certificate CI-747 Policy #352689598 2020-11-09,0.97,WN_CI747
0000580512,ID Card,Washington National Insurance Certificate CI-747 Policy #1674878049 2020-11-12,0.97,WN_CI747
0000580513,ID Card,Washington National Insurance Certificate CI-747 Policy #5381438 2020-11-16,0.97,WN_CI747
0000580514,ID Card,Washington National Insurance Certificate CI-747 Policy #7995560 1998-08-17,0.97,WN_CI747
0000580515,ID Card,Washington National Insurance Certificate CI-747 Policy #4003121375 2020-11-09,0.97,WN_CI747
0000580516,ID Card,Washington National Insurance Certificate CI-747 Policy #446021787597 2020-11-16,0.97,WN_CI747
0000580517,ID Card,Washington National Insurance Certificate CI-747 Policy #5153626520 2020-11-16,0.97,WN_CI747
0000580518,ID Card,Washington National Insurance Certificate CI-747 Policy #153604162039 2020-11-17,0.97,WN_CI747
0000580519,ID Card,Washington National Insurance Certificate CI-747 Policy #6774535 2020-11-09,0.97,WN_CI747
0000580520,ID Card,Washington National Insurance Certificate CI-747 Policy #133956344 2020-11-16,0.97,WN_CI747
0000580521,ID Card,Washington National Insurance Certificate CI-747 Policy #370872076796 2020-11-11,0.97,WN_CI747
0000580522,ID Card,Washington National Insurance Certificate CI-747 Policy #370872076796 2020-11-11,0.97,WN_CI747
0000580523,ID Card,Washington National Insurance Certificate CI-747 Policy #0051828095 2020-11-16,0.97,WN_CI747
0000580524,ID Card,Washington National Insurance Certificate CI-747 Policy #1038664 2020-11-16,0.97,WN_CI747
0000580525,ID Card,Washington National Insurance Certificate CI-747 Policy #613269310 2020-11-12,0.97,WN_CI747
0000580526,ID Card,Washington National Insurance Certificate CI-747 Policy #1882418963 2020-11-16,0.97,WN_CI747
0000580527,ID Card,Washington National Insurance Certificate CI-747 Policy #1038664 2020-11-16,0.97,WN_CI747
0000580528,ID Card,Washington National Insurance Certificate CI-747 Policy #0020030343080 2020-11-1,0.97,WN_CI747
0000580529,ID Card,Washington National Insurance Certificate CI-747 Policy #0013217896 2020-11-12,0.97,WN_CI747
0000580530,ID Card,Washington National Insurance Certificate CI-747 Policy #700080436830 2020-11-13,0.97,WN_CI747
0000580531,ID Card,Washington National Insurance Certificate CI-747 2020-11-05,0.97,WN_CI747
0000580532,ID Card,Washington National Insurance Certificate CI-747 Policy #100209083 2020-11-16,0.97,WN_CI747
0000580533,ID Card,Washington National Insurance Certificate CI-747 Policy #10084242 2020-11-09,0.97,WN_CI747
0000580534,ID Card,Washington National Insurance Certificate CI-747 Policy #5235425245 1992-12-07,0.97,WN_CI747
0000580535,ID Card,Washington National Insurance Certificate CI-747 Policy #6008038 2020-11-30,0.97,WN_CI747
0000580536,ID Card,Washington National Insurance Certificate CI-747 Policy #100209083 2020-11-16,0.97,WN_CI747
0000580537,ID Card,Washington National Insurance Certificate CI-747 Policy #3624169441 1993-03-01,0.97,WN_CI747
0000580538,ID Card,Washington National Insurance Certificate CI-747 Policy #1923197023 2020-11-12,0.97,WN_CI747
0000580539,ID Card,Washington National Insurance Certificate CI-747 Policy #7920175630 2020-12-05,0.97,WN_CI747
0000580540,ID Card,Washington National Insurance Certificate CI-747 Policy #806726385 2020-11-13,0.97,WN_CI747
0000580541,ID Card,Washington National Insurance Certificate CI-747 Policy #4941957833 2020-11-13,0.97,WN_CI747
0000580542,ID Card,Washington National Insurance Certificate CI-747 Policy #1225408915 2020-11-06,0.97,WN_CI747
0000580543,ID Card,Washington National Insurance Certificate CI-747 Policy #488070073618 2020-11-13,0.97,WN_CI747
0000580544,ID Card,Washington National Insurance Certificate CI-747 Policy #0052786312 2020-11-09,0.97,WN_CI747
0000580545,ID Card,Washington National Insurance Certificate CI-747 Policy #1298005586 2020-11-16,0.97,WN_CI747
0000580546,ID Card,Washington National Insurance Certificate CI-747 Policy #1010178202981 2020-11-0,0.97,WN_CI747
0000580547,ID Card,Washington National Insurance Certificate CI-747 2020-12-08,0.97,WN_CI747
0000580548,ID Card,Washington National Insurance Certificate CI-747 Policy #5721838498 2020-11-10,0.97,WN_CI747
0000580549,ID Card,Washington National Insurance Certificate CI-747 Policy #2230174547177 2020-11-1,0.97,WN_CI747
0000580550,ID Card,Washington National Insurance Certificate CI-747 1991-02-09,0.97,WN_CI747
0000580551,ID Card,Washington National Insurance Certificate CI-747 Policy #1460948 2020-11-23,0.97,WN_CI747
0000580552,ID Card,Washington National Insurance Certificate CI-747 Policy #1102250 1991-08-14,0.97,WN_CI747
0000580553,ID Card,Washington National Insurance Certificate CI-747 Policy #1056368431 2020-11-20,0.97,WN_CI747
0000580554,ID Card,Washington National Insurance Certificate CI-747 Policy #29608881387 2020-11-06,0.97,WN_CI747
0000580555,ID Card,Washington National Insurance Certificate CI-747 Policy #6001586046 2020-11-11,0.97,WN_CI747
0000580556,ID Card,Washington National Insurance Certificate CI-747 Policy #0020030343080 2020-11-1,0.97,WN_CI747
0000580557,ID Card,Washington National Insurance Certificate CI-747 Policy #08648280128 1994-05-01,0.97,WN_CI747
0000580558,ID Card,Washington National Insurance Certificate CI-747 Policy #1400932414 2020-12-07,0.97,WN_CI747
0000580559,ID Card,Washington National Insurance Certificate CI-747 Policy #4285701318 2020-11-06,0.97,WN_CI747
0000580560,ID Card,Washington National Insurance Certificate CI-747 Policy #199377987490 2020-11-13,0.97,WN_CI747
0000580561,ID Card,Washington National Insurance Certificate CI-747 Policy #435048950583 2020-11-09,0.97,WN_CI747
0000580562,ID Card,Washington National Insurance Certificate CI-747 1995-11-16,0.97,WN_CI747
0000580563,ID Card,Washington National Insurance Certificate CI-747 2020-11-14,0.97,WN_CI747
0000580564,ID Card,Washington National Insurance Certificate CI-747 Policy #1340003570400 2020-11-0,0.97,WN_CI747
0000580565,ID Card,Washington National Insurance Certificate CI-747 Policy #0073570656 2020-11-13,0.97,WN_CI747
0000580566,ID Card,Washington National Insurance Certificate CI-747 Policy #6626216417 1992-11-19,0.97,WN_CI747
0000580567,ID Card,Washington National Insurance Certificate CI-747 Policy #70008538741409 2020-11-,0.97,WN_CI747
0000580568,ID Card,Washington National Insurance Certificate CI-747 Policy #1882418963 2020-11-16,0.97,WN_CI747
0000580569,ID Card,Washington National Insurance Certificate CI-747 2020-11-05,0.97,WN_CI747
0000580570,ID Card,Washington National Insurance Certificate CI-747 Policy #0084588751 2020-11-09,0.97,WN_CI747
0000580571,ID Card,Washington National Insurance Certificate CI-747 Policy #0036921307 2020-11-14,0.97,WN_CI747
0000580572,ID Card,Washington National Insurance Certificate CI-747 Policy #1755617179 2020-12-03,0.97,WN_CI747
0000580573,ID Card,Washington National Insurance Certificate CI-747 Policy #199377987490 2020-11-13,0.97,WN_CI747
0000580574,ID Card,Washington National Insurance Certificate CI-747 Policy #1068359102 2020-11-16,0.97,WN_CI747
0000580575,ID Card,Washington National Insurance Certificate CI-747 Policy #926217881 1990-10-19,0.97,WN_CI747
0000580576,ID Card,Washington National Insurance Certificate CI-747 Policy #2042169 2020-11-20,0.97,WN_CI747
0000580577,ID Card,Washington National Insurance Certificate CI-747 Policy #0025629424 2020-11-09,0.97,WN_CI747
0000580578,ID Card,Washington National Insurance Certificate CI-747 Policy #522554790 2020-11-05,0.97,WN_CI747
0000580579,ID Card,Washington National Insurance Certificate CI-747 Policy #5350132403 1992-10-18,0.97,WN_CI747
0000580580,ID Card,Washington National Insurance Certificate CI-747 Policy #651318302 2020-11-12,0.97,WN_CI747
0000580581,ID Card,Washington National Insurance Certificate CI-747 Policy #10100000931294 2020-11-,0.97,WN_CI747
0000580582,ID Card,Washington National Insurance Certificate CI-747 Policy #2525539 2020-11-12,0.97,WN_CI747
0000580583,ID Card,Washington National Insurance Certificate CI-747 Policy #109056944 2020-11-13,0.97,WN_CI747
0000580584,ID Card,Washington National Insurance Certificate CI-747 Policy #8200744700684202 1991-0,0.97,WN_CI747
0000580585,ID Card,Washington National Insurance Certificate CI-747 Policy #3313276869 1992-08-11,0.97,WN_CI747
0000580586,ID Card,Washington National Insurance Certificate CI-747 Policy #4090849 2020-11-09,0.97,WN_CI747
0000580587,ID Card,Washington National Insurance Certificate CI-747 Policy #5153626520 2020-11-16,0.97,WN_CI747
0000580588,ID Card,Washington National Insurance Certificate CI-747 Policy #9000141982438998 2020-1,0.97,WN_CI747
0000580589,ID Card,Washington National Insurance Certificate CI-747 Policy #3825114 2020-12-03,0.97,WN_CI747
0000580590,ID Card,Washington National Insurance Certificate CI-747 Policy #7282946347 2020-11-16,0.97,WN_CI747
0000580591,ID Card,Washington National Insurance Certificate CI-747 Policy #70001392035139 2020-11-,0.97,WN_CI747
0000580592,ID Card,Washington National Insurance Certificate CI-747 Policy #17251535 2020-11-23,0.97,WN_CI747
0000580593,ID Card,Washington National Insurance Certificate CI-747 Policy #00000000 2020-12-02,0.97,WN_CI747
0000580594,ID Card,Washington National Insurance Certificate CI-747 Policy #925719023 1994-08-04,0.97,WN_CI747
0000580595,ID Card,Washington National Insurance Certificate CI-747 Policy #237040617446 2020-11-18,0.97,WN_CI747
0000580596,ID Card,Washington National Insurance Certificate CI-747 Policy #065000090 2020-11-16,0.97,WN_CI747
0000580597,ID Card,Washington National Insurance Certificate CI-747 Policy #702705694 2020-11-06,0.97,WN_CI747
0000580598,ID Card,Washington National Insurance Certificate CI-747 Policy #0011411080 1999-02-12,0.97,WN_CI747
0000580599,ID Card,Washington National Insurance Certificate CI-747 Policy #17251535 2020-11-23,0.97,WN_CI747
0000580600,ID Card,Washington National Insurance Certificate CI-747 Policy #4315944 2020-11-05,0.97,WN_CI747
0000580601,ID Card,Washington National Insurance Certificate CI-747 2020-11-09,0.97,WN_CI747
0000580602,ID Card,Washington National Insurance Certificate CI-747 Policy #835989493 2020-11-12,0.97,WN_CI747
0000580603,ID Card,Washington National Insurance Certificate CI-747 Policy #8179043230 2020-11-16,0.97,WN_CI747
0000580604,ID Card,Washington National Insurance Certificate CI-747 Policy #4418430061646417 2020-1,0.97,WN_CI747
0000580605,ID Card,Washington National Insurance Certificate CI-747 Policy #1191332618 2020-12-07,0.97,WN_CI747
0000580606,ID Card,Washington National Insurance Certificate CI-747 Policy #522554790 2020-11-05,0.97,WN_CI747
0000580607,ID Card,Washington National Insurance Certificate CI-747 Policy #9333169505660 2020-11-1,0.97,WN_CI747
0000580608,ID Card,Washington National Insurance Certificate CI-747 Policy #731609 2020-11-16,0.97,WN_CI747
0000580609,ID Card,Washington National Insurance Certificate CI-747 Policy #1945358727 2020-11-06,0.97,WN_CI747
0000580610,ID Card,Washington National Insurance Certificate CI-747 1991-02-09,0.97,WN_CI747
0000580611,ID Card,Washington National Insurance Certificate CI-747 Policy #370872076796 2020-11-09,0.97,WN_CI747
0000580612,ID Card,Washington National Insurance Certificate CI-747 Policy #1536536931651076 2020-1,0.97,WN_CI747
0000580613,ID Card,Washington National Insurance Certificate CI-747 Policy #126686358 2020-11-18,0.97,WN_CI747
0000580614,ID Card,Washington National Insurance Certificate CI-747 Policy #4090849 2020-11-17,0.97,WN_CI747
0000580615,ID Card,Washington National Insurance Certificate CI-747 Policy #6573672524 2020-11-24,0.97,WN_CI747
0000580616,ID Card,Washington National Insurance Certificate CI-747 Policy #0072073894 2020-11-05,0.97,WN_CI747
0000580617,ID Card,Washington National Insurance Certificate CI-747 Policy #197133900 2020-11-06,0.97,WN_CI747
0000580618,ID Card,Washington National Insurance Certificate CI-747 Policy #39900000596487838 2020-,0.97,WN_CI747
0000580619,ID Card,Washington National Insurance Certificate CI-747 2020-11-09,0.97,WN_CI747
0000580620,ID Card,Washington National Insurance Certificate CI-747 Policy #0070000064020 2020-12-0,0.97,WN_CI747
0000580621,ID Card,Washington National Insurance Certificate CI-747 Policy #435048950583 2020-11-09,0.97,WN_CI747
0000580622,ID Card,Washington National Insurance Certificate CI-747 Policy #1355054809 1994-12-27,0.97,WN_CI747
0000580623,ID Card,Washington National Insurance Certificate CI-747 Policy #446018978160 2020-11-10,0.97,WN_CI747
0000580624,ID Card,Washington National Insurance Certificate CI-747 Policy #7103475062 1991-08-22,0.97,WN_CI747
0000580625,ID Card,Washington National Insurance Certificate CI-747 Policy #9853299288 2020-12-07,0.97,WN_CI747
0000580626,ID Card,Washington National Insurance Certificate CI-747 Policy #554925385 2020-11-06,0.97,WN_CI747
0000580627,ID Card,Washington National Insurance Certificate CI-747 Policy #17251535 2020-11-23,0.97,WN_CI747
0000580628,ID Card,Washington National Insurance Certificate CI-747 2020-11-10,0.97,WN_CI747
0000580629,ID Card,Washington National Insurance Certificate CI-747 Policy #5313579482 2020-12-04,0.97,WN_CI747
0000580630,ID Card,Washington National Insurance Certificate CI-747 Policy #66007984 2020-11-10,0.97,WN_CI747
0000580631,ID Card,Washington National Insurance Certificate CI-747 Policy #926217881 1990-10-19,0.97,WN_CI747
0000580632,ID Card,Washington National Insurance Certificate CI-747 Policy #926980504 1993-04-28,0.97,WN_CI747
0000580633,ID Card,Washington National Insurance Certificate CI-747 Policy #110021059809 1995-10-06,0.97,WN_CI747
0000580634,ID Card,Washington National Insurance Certificate CI-747 Policy #455737007 2001-08-06,0.97,WN_CI747
0000580635,ID Card,Washington National Insurance Certificate CI-747 2020-11-07,0.97,WN_CI747
0000580636,ID Card,Washington National Insurance Certificate CI-747 Policy #926980504 1993-04-28,0.97,WN_CI747
0000580637,ID Card,Washington National Insurance Certificate CI-747 Policy #5627425 2020-11-14,0.97,WN_CI747
0000580638,ID Card,Washington National Insurance Certificate CI-747 Policy #1923197023 2020-11-12,0.97,WN_CI747
0000580639,ID Card,Washington National Insurance Certificate CI-747 Policy #8046005591 2020-11-17,0.97,WN_CI747
0000580640,ID Card,Washington National Insurance Certificate CI-747 Policy #350101127 2020-11-12,0.97,WN_CI747
0000580641,ID Card,Washington National Insurance Certificate CI-747 Policy #0005216534338 2020-11-1,0.97,WN_CI747
0000580642,ID Card,Washington National Insurance Certificate CI-747 Policy #4147342095681856 1995-1,0.97,WN_CI747
0000580643,ID Card,Washington National Insurance Certificate CI-747 Policy #67878800 1996-07-28,0.97,WN_CI747
0000580644,ID Card,Washington National Insurance Certificate CI-747 Policy #08639695583 2020-12-01,0.97,WN_CI747
0000580645,ID Card,Washington National Insurance Certificate CI-747 Policy #000360937 2020-11-13,0.97,WN_CI747
0000580646,ID Card,Washington National Insurance Certificate CI-747 Policy #5229243 2020-11-10,0.97,WN_CI747
0000580647,ID Card,Washington National Insurance Certificate CI-747 Policy #5721838498 2020-11-10,0.97,WN_CI747
0000580648,ID Card,Washington National Insurance Certificate CI-747 Policy #7088857664 2020-11-21,0.97,WN_CI747
0000580649,ID Card,Washington National Insurance Certificate CI-747 Policy #2692525633 2020-11-09,0.97,WN_CI747
0000580650,ID Card,Washington National Insurance Certificate CI-747 Policy #446046561099 2020-11-09,0.97,WN_CI747
0000580651,ID Card,Washington National Insurance Certificate CI-747 Policy #128392 2020-11-12,0.97,WN_CI747
0000580652,ID Card,Washington National Insurance Certificate CI-747 Policy #520474776 2020-11-12,0.97,WN_CI747
0000580653,ID Card,Washington National Insurance Certificate CI-747 Policy #17251535 2020-11-12,0.97,WN_CI747
0000580654,ID Card,Washington National Insurance Certificate CI-747 2020-11-10,0.97,WN_CI747
0000580655,ID Card,Washington National Insurance Certificate CI-747 Policy #6573672524 2020-11-24,0.97,WN_CI747
0000580656,ID Card,Washington National Insurance Certificate CI-747 2020-11-10,0.97,WN_CI747
0000580657,ID Card,Washington National Insurance Certificate CI-747 Policy #00007410769 2020-11-09,0.97,WN_CI747
0000580658,ID Card,Washington National Insurance Certificate CI-747 Policy #11146949 2020-11-30,0.97,WN_CI747
0000580659,ID Card,Washington National Insurance Certificate CI-747 Policy #925719023 1994-08-04,0.97,WN_CI747
0000580660,ID Card,Washington National Insurance Certificate CI-747 Policy #6626216417 1992-11-19,0.97,WN_CI747
0000580661,ID Card,Washington National Insurance Certificate CI-747 Policy #0020030343080 2020-11-1,0.97,WN_CI747
0000580662,ID Card,Washington National Insurance Certificate CI-747 2020-11-10,0.97,WN_CI747
0000580663,ID Card,Washington National Insurance Certificate CI-747 Policy #2692525633 2020-11-09,0.97,WN_CI747
0000580664,ID Card,Washington National Insurance Certificate CI-747 Policy #01102177432 2020-11-10,0.97,WN_CI747
0000580665,ID Card,Washington National Insurance Certificate CI-747 Policy #0005216534338 2020-11-1,0.97,WN_CI747
0000580666,ID Card,Washington National Insurance Certificate CI-747 Policy #7088857664 2020-11-21,0.97,WN_CI747
0000580667,ID Card,Washington National Insurance Certificate CI-747 Policy #5557523792 2020-11-09,0.97,WN_CI747
0000580668,ID Card,Washington National Insurance Certificate CI-747 Policy #0629185706 2020-11-18,0.97,WN_CI747
0000580669,ID Card,Washington National Insurance Certificate CI-747 Policy #0052786312 2020-11-09,0.97,WN_CI747
0000580670,ID Card,Washington National Insurance Certificate CI-747 Policy #23412550 2020-11-09,0.97,WN_CI747
0000580671,ID Card,Washington National Insurance Certificate CI-747 Policy #0051828095 2020-11-16,0.97,WN_CI747
0000580672,ID Card,Washington National Insurance Certificate CI-747 Policy #0603001737 2020-11-06,0.97,WN_CI747
0000580673,ID Card,Washington National Insurance Certificate CI-747 Policy #2265107132 2020-11-16,0.97,WN_CI747
0000580674,ID Card,Washington National Insurance Certificate CI-747 Policy #5627425 2020-11-14,0.97,WN_CI747
0000580675,ID Card,Washington National Insurance Certificate CI-747 Policy #223017457177 2020-11-06,0.97,WN_CI747
0000580676,ID Card,Washington National Insurance Certificate CI-747 Policy #2212293548 2020-11-13,0.97,WN_CI747
0000580677,ID Card,Washington National Insurance Certificate CI-747 Policy #010179617 2020-11-12,0.97,WN_CI747
0000580678,ID Card,Washington National Insurance Certificate CI-747 Policy #176347934 2020-11-17,0.97,WN_CI747
0000580679,ID Card,Washington National Insurance Certificate CI-747 Policy #3708047553 2020-12-02,0.97,WN_CI747
0000580680,ID Card,Washington National Insurance Certificate CI-747 Policy #065000090 2020-11-16,0.97,WN_CI747
0000580681,ID Card,Washington National Insurance Certificate CI-747 Policy #29608881387 2020-11-06,0.97,WN_CI747
0000580682,ID Card,Washington National Insurance Certificate CI-747 Policy #0059170562 2020-11-16,0.97,WN_CI747
0000580683,ID Card,Washington National Insurance Certificate CI-747 Policy #0011411080 1999-02-12,0.97,WN_CI747
0000580684,ID Card,Washington National Insurance Certificate CI-747 Policy #992009347830 2020-11-18,0.97,WN_CI747
0000580685,ID Card,Washington National Insurance Certificate CI-747 Policy #004111485617 2020-11-06,0.97,WN_CI747
0000581172,PDF (image-only/unreadable),Unreadable Image-Only PDF (garbled text),0.80,IMAGE_ONLY_GARBAGE
0000581173,PDF (image-only/unreadable),Unreadable Image-Only PDF (garbled text),0.80,IMAGE_ONLY_GARBAGE
0000581174,PDF (image-only/unreadable),Unreadable Image-Only PDF (garbled text),0.80,IMAGE_ONLY_GARBAGE
0000581175,PDF (image-only/unreadable),Unreadable Image-Only PDF (garbled text),0.80,IMAGE_ONLY_GARBAGE
0000581176,PDF (image-only/unreadable),Unreadable Image-Only PDF (garbled text),0.80,IMAGE_ONLY_GARBAGE
0000581177,PDF (image-only/unreadable),Unreadable Image-Only PDF (garbled text),0.80,IMAGE_ONLY_GARBAGE
0000581178,PDF (image-only/unreadable),Unreadable Image-Only PDF (garbled text),0.80,IMAGE_ONLY_GARBAGE
0000581179,PDF (image-only/unreadable),Unreadable Image-Only PDF (garbled text),0.80,IMAGE_ONLY_GARBAGE
0000581180,PDF (image-only/unreadable),Unreadable Image-Only PDF (garbled text),0.80,IMAGE_ONLY_GARBAGE
0000581181,Notice,WN Notice to Applicant — Replacement of A&S Insurance 2020-11-06,0.96,WN_REPLACE
0000581183,Notice,WN Notice to Applicant — Replacement of A&S Insurance 2021-04-30,0.96,WN_REPLACE
0000581185,Notice,WN Notice to Applicant — Replacement of A&S Insurance 2020-11-18,0.96,WN_REPLACE
0000581187,Notice,WN Notice to Applicant — Replacement of A&S Insurance 2020-11-10,0.96,WN_REPLACE
0000581189,Notice,WN Notice to Applicant — Replacement of A&S Insurance 2020-12-03,0.96,WN_REPLACE
0000581191,Notice,WN Notice to Applicant — Replacement of A&S Insurance 2020-11-10,0.96,WN_REPLACE
0000581193,Notice,WN Notice to Applicant — Replacement of A&S Insurance 2021-04-08,0.96,WN_REPLACE
0000581195,Notice,WN Notice to Applicant — Replacement of A&S Insurance 2020-11-07,0.96,WN_REPLACE
0000581197,Notice,WN Notice to Applicant — Replacement of A&S Insurance 2020-11-10,0.96,WN_REPLACE
0000581199,Notice,WN Notice to Applicant — Replacement of A&S Insurance 2021-05-17,0.96,WN_REPLACE
